00:00:00.001504 main     VirtualBox XPCOM Server 7.0.14 r161095 linux.amd64 (Jan 16 2024 21:13:22) release log
00:25:22.232108 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:25:24.038996 nspr-2   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine.}, preserve=false aResultDetail=0
00:25:24.048747 nspr-6   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:25:24.055478 nspr-7   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:25:24.116788 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:25:26.772084 nspr-8   Saving settings file "/home/neutron/VirtualBox VMs/install-qtile/install-qtile.vbox" with version "1.19-linux"
00:25:26.782091 nspr-8   Finished saving settings file "/home/neutron/VirtualBox VMs/install-qtile/install-qtile.vbox"
00:25:26.821400 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:25:30.577129 nspr-6   Launched VM: 3892341056 pid: 17114 (0x42da) frontend: GUI/Qt name: install-qtile
00:25:30.586012 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:25:30.655666 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:25:30.929794 nspr-5   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={70401eef-c8e9-466b-9660-45cb3e9979e4} aComponent={ExtPackManagerWrap} aText={No extension pack by the name 'Oracle VM VirtualBox Extension Pack' was found}, preserve=false aResultDetail=0
00:25:30.957848 nspr-7   ERROR [COM]: aRC=VBOX_E_IPRT_ERROR (0x80bb0005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={Saved screenshot data is not available (VERR_NOT_SUPPORTED)}, preserve=false aResultDetail=-37
00:25:30.970790 nspr-5   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:25:31.027560 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
00:25:31.124685 nspr-7   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:25:31.247883 nspr-5   Saving settings file "/home/neutron/VirtualBox VMs/install-qtile/install-qtile.vbox" with version "1.19-linux"
00:25:31.249135 nspr-5   Finished saving settings file "/home/neutron/VirtualBox VMs/install-qtile/install-qtile.vbox"
00:25:31.254184 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
00:25:31.297626 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:25:35.111582 nspr-4   Saving settings file "/home/neutron/VirtualBox VMs/install-qtile/install-qtile.vbox" with version "1.19-linux"
00:25:35.123212 nspr-4   Finished saving settings file "/home/neutron/VirtualBox VMs/install-qtile/install-qtile.vbox"
00:25:35.127728 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:35:24.130748 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Stopping)}, preserve=false aResultDetail=0
00:35:24.187606 nspr-9   Saving settings file "/home/neutron/VirtualBox VMs/install-qtile/install-qtile.vbox" with version "1.19-linux"
00:35:24.188905 nspr-9   Finished saving settings file "/home/neutron/VirtualBox VMs/install-qtile/install-qtile.vbox"
00:35:24.195637 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:35:25.200887 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:35:27.510482 nspr-9   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:35:27.522490 nspr-9   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:35:27.529471 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:35:32.198627 nspr-4   ERROR [COM]: aRC=NS_ERROR_INVALID_ARG (0x80070057) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Machine name is invalid, must not be empty}, preserve=false aResultDetail=0
00:35:38.939379 createClone Saving settings file "/home/neutron/VirtualBox VMs/base-arch/base-arch.vbox" with version "1.19-linux"
00:35:39.016777 createClone Finished saving settings file "/home/neutron/VirtualBox VMs/base-arch/base-arch.vbox"
00:35:39.016856 createClone Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:35:39.163719 createClone Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:35:39.164466 MachineClone Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
00:35:39.238720 MachineClone Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
00:35:39.243098 nspr-3   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Could not find a registered machine with UUID {0f2ecab1-a899-4719-93a7-fdecede037fb}}, preserve=false aResultDetail=0
00:35:39.243780 nspr-8   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:35:39.337339 nspr-8   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:35:39.343119 nspr-4   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:35:39.473046 nspr-4   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:35:39.489997 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:35:43.192129 nspr-9   Launched VM: 2281712144 pid: 22997 (0x59d5) frontend: GUI/Qt name: install-hypr
00:35:43.199179 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:35:43.271291 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:35:43.546026 nspr-8   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={70401eef-c8e9-466b-9660-45cb3e9979e4} aComponent={ExtPackManagerWrap} aText={No extension pack by the name 'Oracle VM VirtualBox Extension Pack' was found}, preserve=false aResultDetail=0
00:35:43.573822 nspr-4   ERROR [COM]: aRC=VBOX_E_IPRT_ERROR (0x80bb0005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={Saved screenshot data is not available (VERR_NOT_SUPPORTED)}, preserve=false aResultDetail=-37
00:35:43.586861 nspr-3   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:35:43.615225 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
00:35:43.714696 nspr-4   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:35:43.847680 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:35:43.890947 nspr-4   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
00:35:43.901519 nspr-4   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
00:35:43.906084 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:35:59.517022 nspr-6   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
00:35:59.527487 nspr-6   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
00:35:59.531425 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:54:08.328374 dns-monitor NAT: resolv.conf: nameserver 130.85.1.23
00:54:08.328386 dns-monitor NAT: resolv.conf: nameserver 130.85.1.8
00:54:08.328388 dns-monitor NAT: resolv.conf: nameserver 130.85.1.13
00:54:08.328402 dns-monitor HostDnsMonitor: updating information
00:54:08.328424 dns-monitor HostDnsMonitor: old information
00:54:08.328425 dns-monitor   server 1: 100.64.0.7
00:54:08.328427 dns-monitor   domain: umbc.edu
00:54:08.328428 dns-monitor   search string 1: umbc.edu
00:54:08.328429 dns-monitor HostDnsMonitor: new information
00:54:08.328429 dns-monitor   server 1: 130.85.1.23
00:54:08.328430 dns-monitor   server 2: 130.85.1.8
00:54:08.328431 dns-monitor   server 3: 130.85.1.13
00:54:08.328432 dns-monitor   domain: umbc.edu
00:54:08.328433 dns-monitor   search string 1: umbc.edu
00:54:08.328604 MainPower Host suspending: Paused 1 VMs
00:54:08.338451 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
00:54:08.509025 dns-monitor NAT: resolv.conf: nameserver 130.85.1.23
00:54:08.509034 dns-monitor NAT: resolv.conf: nameserver 130.85.1.8
00:54:08.509036 dns-monitor NAT: resolv.conf: nameserver 130.85.1.13
00:54:08.509041 dns-monitor HostDnsMonitor: updating information
00:54:08.509042 dns-monitor HostDnsMonitor: unchanged
00:54:08.519475 dns-monitor HostDnsMonitor: updating information
00:54:08.519482 dns-monitor HostDnsMonitor: old information
00:54:08.519483 dns-monitor   server 1: 130.85.1.23
00:54:08.519485 dns-monitor   server 2: 130.85.1.8
00:54:08.519486 dns-monitor   server 3: 130.85.1.13
00:54:08.519486 dns-monitor   domain: umbc.edu
00:54:08.519487 dns-monitor   search string 1: umbc.edu
00:54:08.519488 dns-monitor HostDnsMonitor: new information
00:54:08.519489 dns-monitor   no server entries
00:54:08.519490 dns-monitor   no domain set
00:54:08.519491 dns-monitor   no search string entries
00:54:14.189579 MainPower Host resumed: Resumed 1 VMs
00:54:14.209338 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:54:17.445959 dns-monitor NAT: resolv.conf: nameserver 130.85.1.23
00:54:17.445970 dns-monitor NAT: resolv.conf: nameserver 130.85.1.8
00:54:17.445972 dns-monitor NAT: resolv.conf: nameserver 130.85.1.13
00:54:17.445977 dns-monitor HostDnsMonitor: updating information
00:54:17.445978 dns-monitor HostDnsMonitor: old information
00:54:17.445979 dns-monitor   no server entries
00:54:17.445980 dns-monitor   no domain set
00:54:17.445981 dns-monitor   no search string entries
00:54:17.445982 dns-monitor HostDnsMonitor: new information
00:54:17.445991 dns-monitor   server 1: 130.85.1.23
00:54:17.445992 dns-monitor   server 2: 130.85.1.8
00:54:17.445992 dns-monitor   server 3: 130.85.1.13
00:54:17.445993 dns-monitor   domain: umbc.edu
00:54:17.445993 dns-monitor   search string 1: umbc.edu
00:54:17.648051 dns-monitor NAT: resolv.conf: nameserver 100.64.0.7
00:54:17.648066 dns-monitor HostDnsMonitor: updating information
00:54:17.648067 dns-monitor HostDnsMonitor: old information
00:54:17.648068 dns-monitor   server 1: 130.85.1.23
00:54:17.648069 dns-monitor   server 2: 130.85.1.8
00:54:17.648069 dns-monitor   server 3: 130.85.1.13
00:54:17.648070 dns-monitor   domain: umbc.edu
00:54:17.648070 dns-monitor   search string 1: umbc.edu
00:54:17.648071 dns-monitor HostDnsMonitor: new information
00:54:17.648072 dns-monitor   server 1: 100.64.0.7
00:54:17.648072 dns-monitor   domain: umbc.edu
00:54:17.648073 dns-monitor   search string 1: umbc.edu
00:54:21.104406 dns-monitor NAT: resolv.conf: nameserver 130.85.1.23
00:54:21.104416 dns-monitor NAT: resolv.conf: nameserver 130.85.1.8
00:54:21.104418 dns-monitor NAT: resolv.conf: nameserver 130.85.1.13
00:54:21.104423 dns-monitor HostDnsMonitor: updating information
00:54:21.104424 dns-monitor HostDnsMonitor: old information
00:54:21.104425 dns-monitor   server 1: 100.64.0.7
00:54:21.104427 dns-monitor   domain: umbc.edu
00:54:21.104427 dns-monitor   search string 1: umbc.edu
00:54:21.104428 dns-monitor HostDnsMonitor: new information
00:54:21.104428 dns-monitor   server 1: 130.85.1.23
00:54:21.104429 dns-monitor   server 2: 130.85.1.8
00:54:21.104429 dns-monitor   server 3: 130.85.1.13
00:54:21.104430 dns-monitor   domain: umbc.edu
00:54:21.104430 dns-monitor   search string 1: umbc.edu
00:54:21.104820 dns-monitor NAT: resolv.conf: nameserver 100.64.0.7
00:54:21.104826 dns-monitor HostDnsMonitor: updating information
00:54:21.104827 dns-monitor HostDnsMonitor: old information
00:54:21.104827 dns-monitor   server 1: 130.85.1.23
00:54:21.104828 dns-monitor   server 2: 130.85.1.8
00:54:21.104829 dns-monitor   server 3: 130.85.1.13
00:54:21.104829 dns-monitor   domain: umbc.edu
00:54:21.104830 dns-monitor   search string 1: umbc.edu
00:54:21.104831 dns-monitor HostDnsMonitor: new information
00:54:21.104831 dns-monitor   server 1: 100.64.0.7
00:54:21.104831 dns-monitor   domain: umbc.edu
00:54:21.104832 dns-monitor   search string 1: umbc.edu
01:10:26.409589 nspr-8   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
01:10:26.420523 nspr-8   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
01:10:26.425903 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
01:47:34.838447 nspr-3   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
01:47:34.849412 nspr-3   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
01:47:34.854110 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
01:47:37.798684 nspr-8   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
01:47:37.837184 nspr-8   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
01:47:37.845263 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
01:47:46.362991 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
01:48:19.413692 nspr-8   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
01:48:19.452165 nspr-8   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
01:48:19.456480 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
10:37:26.146089 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
10:37:28.463023 nspr-8   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
10:37:28.502187 nspr-8   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
10:37:28.521590 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
10:42:43.977734 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
10:42:48.826373 nspr-9   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
10:42:48.865924 nspr-9   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
10:42:48.872539 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
10:42:50.925740 nspr-5   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
10:42:50.937165 nspr-5   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
10:42:50.940851 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
10:42:53.995955 nspr-5   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
10:42:54.035498 nspr-5   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
10:42:54.051285 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Stopping)}, preserve=false aResultDetail=0
10:42:54.117202 nspr-9   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
10:42:54.118439 nspr-9   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
10:42:54.123076 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
10:42:55.125238 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
10:43:02.756379 nspr-9   Launched VM: 2281749248 pid: 378272 (0x5c5a0) frontend: GUI/Qt name: install-hypr
10:43:02.764502 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
10:43:02.838025 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
10:43:03.113177 nspr-8   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={70401eef-c8e9-466b-9660-45cb3e9979e4} aComponent={ExtPackManagerWrap} aText={No extension pack by the name 'Oracle VM VirtualBox Extension Pack' was found}, preserve=false aResultDetail=0
10:43:03.140801 nspr-7   ERROR [COM]: aRC=VBOX_E_IPRT_ERROR (0x80bb0005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={Saved screenshot data is not available (VERR_NOT_SUPPORTED)}, preserve=false aResultDetail=-37
10:43:03.154201 nspr-7   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
10:43:03.188131 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
10:43:03.254679 nspr-7   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
10:43:03.392614 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
10:43:14.023125 nspr-7   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
10:43:14.027120 nspr-7   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
10:43:14.031186 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
10:45:28.906506 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
10:45:30.652713 nspr-4   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
10:45:30.663723 nspr-4   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
10:45:30.681625 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
10:46:02.512616 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
10:46:04.323661 nspr-8   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
10:46:04.334612 nspr-8   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
10:46:04.344074 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Stopping)}, preserve=false aResultDetail=0
10:46:04.382929 nspr-8   Saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox" with version "1.19-linux"
10:46:04.384164 nspr-8   Finished saving settings file "/home/neutron/VirtualBox VMs/install-hypr/install-hypr.vbox"
10:46:04.388820 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
10:46:05.893037 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
10:46:18.226267 nspr-5   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
